4.777778 0.698132 7.777778 0.698132 1.570796 1.396263 0.200461 
1.644444 6.283185 10.000000 4.188790 -1.221730 4.188790 0.200553 
1.644444 0.000000 10.000000 4.188790 -1.221730 4.188790 0.200553 
4.777778 5.585054 10.000000 5.585054 1.570796 1.396263 0.201320 
4.777778 0.698132 10.000000 0.698132 1.570796 1.396263 0.201320 
1.644444 5.585054 2.222222 2.792527 -1.570796 4.886922 0.202145 
1.644444 0.698132 2.222222 3.490659 -1.570796 4.886922 0.202145 
0.600000 3.490659 5.555556 6.283185 0.523599 1.396263 0.203036 
0.600000 3.490659 5.555556 0.000000 0.523599 1.396263 0.203036 
1.644444 3.490659 10.000000 4.188790 -1.221730 3.490659 0.207884 
0.600000 2.792527 2.222222 5.585054 1.221730 2.094395 0.210440 
0.600000 2.792527 7.777778 0.698132 0.523599 1.396263 0.213314 
0.600000 2.792527 4.444444 6.283185 0.523599 2.094395 0.224509 
0.600000 2.792527 4.444444 0.000000 0.523599 2.094395 0.224509 
1.644444 0.698132 8.888889 4.188790 -1.221730 2.792527 0.225017 
1.644444 6.283185 5.555556 4.188790 -1.570796 4.886922 0.225451 
1.644444 0.000000 5.555556 4.188790 -1.570796 4.886922 0.225451 
1.644444 0.000000 5.555556 2.094395 -1.570796 4.886922 0.225451 
1.644444 6.283185 5.555556 2.094395 -1.570796 4.886922 0.225451 
0.600000 3.490659 6.666667 0.698132 0.523599 0.698132 0.225658 
1.644444 0.698132 10.000000 4.188790 -1.221730 2.792527 0.227442 
0.600000 2.792527 4.444444 3.490659 -0.523599 4.886922 0.227683 
0.600000 3.490659 4.444444 2.792527 -0.523599 4.886922 0.227683 
0.600000 2.792527 5.555556 0.698132 0.523599 1.396263 0.228792 
0.600000 4.188790 1.111111 0.698132 1.221730 2.792527 0.228990 
1.644444 3.490659 6.666667 4.188790 -1.221730 3.490659 0.229606 
3.733333 0.698132 6.666667 0.698132 1.570796 1.396263 0.232135 
3.733333 5.585054 6.666667 5.585054 1.570796 1.396263 0.232135 
1.644444 6.283185 6.666667 4.188790 -1.570796 4.886922 0.233292 
1.644444 0.000000 6.666667 4.188790 -1.570796 4.886922 0.233292 
1.644444 0.000000 6.666667 2.094395 -1.570796 4.886922 0.233292 
1.644444 6.283185 6.666667 2.094395 -1.570796 4.886922 0.233292 
3.733333 0.698132 7.777778 0.698132 1.570796 1.396263 0.233962 
3.733333 5.585054 7.777778 5.585054 1.570796 1.396263 0.233962 
4.777778 5.585054 6.666667 5.585054 1.570796 1.396263 0.235263 
4.777778 0.698132 6.666667 0.698132 1.570796 1.396263 0.235263 
0.600000 3.490659 3.333333 6.283185 0.872665 1.396263 0.235513 
0.600000 3.490659 3.333333 0.000000 0.872665 1.396263 0.235513 
0.600000 4.886922 1.111111 4.188790 -1.221730 4.886922 0.238068 
0.600000 3.490659 6.666667 5.585054 0.523599 2.094395 0.239124 
0.600000 3.490659 2.222222 0.698132 1.570796 1.396263 0.242261 
0.600000 2.792527 2.222222 5.585054 1.570796 1.396263 0.242261 
0.600000 3.490659 4.444444 0.698132 0.523599 0.698132 0.244331 
0.600000 2.792527 6.666667 4.188790 -0.872665 4.188790 0.245383 
1.644444 0.698132 7.777778 4.188790 -1.221730 2.792527 0.246727 
0.600000 3.490659 3.333333 5.585054 1.570796 1.396263 0.246816 
0.600000 2.792527 3.333333 0.698132 1.570796 1.396263 0.246816 
1.644444 6.283185 4.444444 4.188790 -1.570796 4.886922 0.248889 
1.644444 0.000000 4.444444 4.188790 -1.570796 4.886922 0.248889 
1.644444 0.000000 4.444444 2.094395 -1.570796 4.886922 0.248889 
1.644444 6.283185 4.444444 2.094395 -1.570796 4.886922 0.248889 
1.644444 2.792527 8.888889 2.094395 -1.221730 5.585054 0.249037 
0.600000 2.792527 4.444444 2.792527 -0.523599 5.585054 0.249631 
1.644444 6.283185 10.000000 2.094395 -0.872665 5.585054 0.251367 
1.644444 0.000000 10.000000 2.094395 -0.872665 5.585054 0.251367 
1.644444 2.792527 7.777778 2.094395 -1.221730 5.585054 0.254903 
0.600000 1.396263 3.333333 0.698132 0.872665 5.585054 0.255098 
1.644444 5.585054 3.333333 5.585054 1.221730 2.792527 0.255179 
1.644444 6.283185 3.333333 4.188790 -1.221730 4.188790 0.255851 
1.644444 0.000000 3.333333 4.188790 -1.221730 4.188790 0.255851 
1.644444 0.698132 1.111111 3.490659 -1.570796 4.886922 0.255876 
1.644444 5.585054 1.111111 2.792527 -1.570796 4.886922 0.255876 
0.600000 2.792527 7.777778 4.188790 -0.872665 4.188790 0.259051 
1.644444 0.698132 1.111111 3.490659 -1.221730 4.188790 0.261139 
3.733333 0.698132 8.888889 0.698132 1.570796 1.396263 0.261536 
3.733333 5.585054 8.888889 5.585054 1.570796 1.396263 0.261536 
1.644444 6.283185 8.888889 2.094395 -0.872665 5.585054 0.261755 
1.644444 0.000000 8.888889 2.094395 -0.872665 5.585054 0.261755 
0.600000 2.792527 5.555556 6.283185 0.523599 2.094395 0.261972 
0.600000 2.792527 5.555556 0.000000 0.523599 2.094395 0.261972 
1.644444 5.585054 4.444444 5.585054 1.221730 2.792527 0.262619 
3.733333 0.698132 5.555556 0.698132 1.570796 1.396263 0.263448 
3.733333 5.585054 5.555556 5.585054 1.570796 1.396263 0.263448 
1.644444 0.000000 7.777778 2.094395 -1.570796 4.886922 0.263870 
1.644444 6.283185 7.777778 4.188790 -1.570796 4.886922 0.263870 
1.644444 6.283185 7.777778 2.094395 -1.570796 4.886922 0.263870 
1.644444 0.000000 7.777778 4.188790 -1.570796 4.886922 0.263870 
1.644444 2.792527 10.000000 2.094395 -1.221730 5.585054 0.264082 
0.600000 3.490659 5.555556 2.094395 -1.221730 4.886922 0.264425 
0.600000 3.490659 7.777778 5.585054 0.523599 2.094395 0.264673 
0.600000 4.886922 2.222222 2.792527 -0.872665 0.000000 0.264862 
0.600000 4.886922 2.222222 2.792527 -0.872665 6.283185 0.264862 
0.600000 0.698132 7.777778 2.094395 -0.523599 4.886922 0.264872 
0.600000 0.698132 6.666667 2.094395 -0.523599 4.886922 0.266490 
1.644444 4.886922 3.333333 2.792527 -1.570796 1.396263 0.267542 
1.644444 1.396263 3.333333 3.490659 -1.570796 1.396263 0.267542 
0.600000 4.886922 2.222222 5.585054 1.221730 4.188790 0.267565 
0.600000 2.792527 5.555556 5.585054 0.523599 2.792527 0.268929 
0.600000 2.792527 4.444444 0.698132 1.221730 1.396263 0.269503 
0.600000 2.792527 5.555556 2.792527 -0.523599 5.585054 0.270053 
0.600000 0.698132 8.888889 2.094395 -0.523599 4.886922 0.274661 
1.644444 5.585054 8.888889 2.094395 -1.221730 0.698132 0.276172 
1.644444 5.585054 10.000000 2.094395 -1.221730 0.698132 0.278292 
0.600000 0.698132 5.555556 2.094395 -0.523599 4.886922 0.281390 
0.600000 2.792527 5.555556 0.698132 0.872665 1.396263 0.281853 
0.600000 3.490659 5.555556 5.585054 0.523599 2.094395 0.282403 
0.600000 4.886922 1.111111 1.396263 0.872665 1.396263 0.282602 
0.600000 1.396263 1.111111 4.886922 0.872665 1.396263 0.282602 
1.644444 6.283185 7.777778 2.094395 -0.872665 5.585054 0.282664 
1.644444 0.000000 7.777778 2.094395 -0.872665 5.585054 0.282664 
1.644444 2.792527 6.666667 2.094395 -1.221730 5.585054 0.286712 
0.600000 2.792527 6.666667 3.490659 -0.523599 4.886922 0.287039 
0.600000 3.490659 6.666667 2.792527 -0.523599 4.886922 0.287039 
2.688889 4.886922 2.222222 6.283185 1.570796 1.396263 0.289958 
2.688889 4.886922 2.222222 0.000000 1.570796 1.396263 0.289958 
2.688889 1.396263 2.222222 0.000000 1.570796 1.396263 0.289958 
2.688889 1.396263 2.222222 6.283185 1.570796 1.396263 0.289958 
0.600000 2.792527 8.888889 0.698132 0.523599 1.396263 0.290018 
4.777778 5.585054 5.555556 5.585054 1.570796 1.396263 0.290465 
4.777778 0.698132 5.555556 0.698132 1.570796 1.396263 0.290465 
0.600000 3.490659 4.444444 5.585054 0.872665 2.094395 0.290655 
1.644444 0.698132 6.666667 4.188790 -1.221730 2.792527 0.292174 
0.600000 2.792527 6.666667 5.585054 0.523599 2.792527 0.292471 
0.600000 0.698132 10.000000 2.094395 -0.523599 4.886922 0.293223 
1.644444 5.585054 7.777778 2.094395 -1.221730 0.698132 0.293965 
0.600000 2.094395 1.111111 5.585054 1.221730 0.698132 0.295848 
0.600000 2.792527 5.555556 4.188790 -0.872665 4.188790 0.296281 
0.600000 1.396263 1.111111 2.094395 -0.872665 4.188790 0.296735 
1.644444 3.490659 5.555556 4.188790 -1.221730 3.490659 0.298795 
1.644444 0.698132 3.333333 0.698132 1.221730 0.698132 0.299677 
0.600000 3.490659 7.777778 0.698132 0.523599 0.698132 0.303149 
0.600000 3.490659 3.333333 2.792527 -0.872665 4.886922 0.303629 
0.600000 2.792527 3.333333 3.490659 -0.872665 4.886922 0.303629 
0.600000 0.698132 3.333333 5.585054 0.523599 1.396263 0.303922 
0.600000 5.585054 3.333333 0.698132 0.523599 1.396263 0.303922 
0.600000 5.585054 7.777778 4.188790 -0.523599 4.188790 0.303999 
3.733333 0.698132 10.000000 0.698132 1.570796 1.396263 0.304025 
3.733333 5.585054 10.000000 5.585054 1.570796 1.396263 0.304025 
0.600000 3.490659 4.444444 0.698132 0.872665 0.698132 0.304043 
1.644444 6.283185 3.333333 4.188790 -1.570796 4.886922 0.304277 
1.644444 0.000000 3.333333 4.188790 -1.570796 4.886922 0.304277 
1.644444 0.000000 3.333333 2.094395 -1.570796 4.886922 0.304277 
1.644444 6.283185 3.333333 2.094395 -1.570796 4.886922 0.304277 
0.600000 5.585054 6.666667 4.188790 -0.523599 4.188790 0.305233 
0.600000 2.792527 5.555556 4.188790 -1.570796 4.886922 0.306364 
0.600000 3.490659 5.555556 2.094395 -1.570796 4.886922 0.306364 
1.644444 0.698132 4.444444 0.698132 1.221730 0.698132 0.306587 
1.644444 0.000000 8.888889 2.094395 -1.570796 4.886922 0.307063 
1.644444 6.283185 8.888889 2.094395 -1.570796 4.886922 0.307063 
1.644444 6.283185 8.888889 4.188790 -1.570796 4.886922 0.307063 
1.644444 0.000000 8.888889 4.188790 -1.570796 4.886922 0.307063 
0.600000 5.585054 2.222222 3.490659 -0.523599 4.886922 0.307397 
0.600000 5.585054 2.222222 0.698132 0.523599 1.396263 0.308411 
0.600000 0.698132 2.222222 5.585054 0.523599 1.396263 0.308411 
0.600000 2.792527 3.333333 5.585054 0.872665 2.094395 0.308564 
0.600000 0.698132 4.444444 2.094395 -0.523599 4.886922 0.310217 
0.600000 4.886922 2.222222 3.490659 -0.523599 5.585054 0.312407 
0.600000 5.585054 8.888889 4.188790 -0.523599 4.188790 0.312700 
1.644444 6.283185 6.666667 2.094395 -0.872665 5.585054 0.313891 
1.644444 0.000000 6.666667 2.094395 -0.872665 5.585054 0.313891 
0.600000 2.792527 8.888889 4.188790 -0.872665 4.188790 0.314753 
0.600000 4.886922 1.111111 0.698132 0.523599 2.094395 0.316816 
0.600000 2.792527 4.444444 5.585054 0.523599 2.792527 0.316927 
0.600000 0.698132 2.222222 2.094395 -0.872665 4.886922 0.317129 
0.600000 5.585054 5.555556 4.188790 -0.523599 4.188790 0.318100 
0.600000 3.490659 6.666667 2.094395 -1.221730 4.886922 0.318570 
1.644444 0.698132 3.333333 3.490659 -1.221730 4.188790 0.319178 
0.600000 2.792527 10.000000 4.188790 -0.523599 4.188790 0.319827 
0.600000 4.886922 2.222222 0.000000 0.872665 2.792527 0.320008 
0.600000 4.886922 2.222222 6.283185 0.872665 2.792527 0.320008 
0.600000 1.396263 1.111111 5.585054 0.872665 1.396263 0.320697 
0.600000 3.490659 4.444444 2.094395 -1.221730 4.886922 0.321098 
0.600000 3.490659 6.666667 3.490659 -0.523599 4.188790 0.321636 
2.688889 5.585054 5.555556 5.585054 1.221730 2.792527 0.321777 
0.600000 2.792527 3.333333 0.698132 0.872665 1.396263 0.321813 
0.600000 4.886922 2.222222 0.000000 0.523599 2.792527 0.321912 
0.600000 4.886922 2.222222 6.283185 0.523599 2.792527 0.321912 
0.600000 5.585054 2.222222 0.000000 0.523599 2.094395 0.322684 
0.600000 5.585054 2.222222 6.283185 0.523599 2.094395 0.322684 
0.600000 2.792527 5.555556 4.188790 -1.221730 4.188790 0.324330 
0.600000 0.698132 1.111111 2.094395 -0.872665 4.886922 0.325931 
0.600000 2.792527 4.444444 4.188790 -1.570796 4.886922 0.326051 
0.600000 3.490659 4.444444 2.094395 -1.570796 4.886922 0.326051 
0.600000 4.886922 1.111111 0.000000 0.872665 2.792527 0.326708 
0.600000 4.886922 1.111111 6.283185 0.872665 2.792527 0.326708 
3.733333 0.698132 4.444444 0.698132 1.570796 1.396263 0.326834 
3.733333 5.585054 4.444444 5.585054 1.570796 1.396263 0.326834 
1.644444 6.283185 6.666667 2.094395 -1.221730 5.585054 0.327114 
1.644444 0.000000 6.666667 2.094395 -1.221730 5.585054 0.327114 
0.600000 3.490659 8.888889 5.585054 0.523599 2.094395 0.328389 
0.600000 2.792527 3.333333 5.585054 1.221730 2.094395 0.328412 
0.600000 5.585054 10.000000 4.188790 -0.523599 4.188790 0.329226 
0.600000 3.490659 10.000000 4.188790 -0.523599 3.490659 0.332000 
0.600000 2.094395 1.111111 2.792527 -1.221730 2.792527 0.332553 
1.644444 5.585054 6.666667 2.094395 -1.221730 0.698132 0.332841 
1.644444 6.283185 7.777778 2.094395 -1.221730 5.585054 0.334240 
1.644444 0.000000 7.777778 2.094395 -1.221730 5.585054 0.334240 
3.733333 3.490659 10.000000 4.188790 -1.570796 4.886922 0.335940 
3.733333 2.792527 10.000000 2.094395 -1.570796 4.886922 0.335940 
1.644444 6.283185 5.555556 2.094395 -1.221730 5.585054 0.336448 
1.644444 0.000000 5.555556 2.094395 -1.221730 5.585054 0.336448 
2.688889 5.585054 6.666667 5.585054 1.221730 2.792527 0.337085 
0.600000 3.490659 8.888889 4.188790 -0.523599 3.490659 0.337175 
0.600000 1.396263 1.111111 2.792527 -0.872665 4.188790 0.337404 
2.688889 5.585054 4.444444 5.585054 1.221730 2.792527 0.339571 
0.600000 0.698132 2.222222 2.792527 -0.523599 4.188790 0.339899 
0.600000 4.886922 3.333333 5.585054 1.570796 4.886922 0.340632 
0.600000 1.396263 3.333333 0.698132 1.570796 4.886922 0.340632 
1.644444 6.283185 2.222222 5.585054 1.570796 1.396263 0.342287 
1.644444 0.000000 2.222222 5.585054 1.570796 1.396263 0.342287 
1.644444 0.000000 2.222222 0.698132 1.570796 1.396263 0.342287 
1.644444 6.283185 2.222222 0.698132 1.570796 1.396263 0.342287 
1.644444 5.585054 5.555556 5.585054 1.221730 2.792527 0.343010 
0.600000 5.585054 4.444444 4.188790 -0.523599 4.188790 0.343575 
0.600000 4.188790 10.000000 1.396263 1.570796 4.886922 0.344103 
0.600000 2.094395 10.000000 4.886922 1.570796 4.886922 0.344103 
3.733333 5.585054 10.000000 2.094395 -1.570796 1.396263 0.345941 
3.733333 0.698132 10.000000 4.188790 -1.570796 1.396263 0.345941 
1.644444 2.792527 5.555556 2.094395 -1.221730 5.585054 0.347458 
0.600000 0.698132 4.444444 5.585054 0.523599 1.396263 0.348125 
0.600000 5.585054 4.444444 0.698132 0.523599 1.396263 0.348125 
1.644444 0.000000 6.666667 2.094395 -1.221730 4.886922 0.348447 
1.644444 6.283185 6.666667 2.094395 -1.221730 4.886922 0.348447 
1.644444 0.000000 2.222222 0.698132 1.221730 1.396263 0.348450 
1.644444 6.283185 2.222222 0.698132 1.221730 1.396263 0.348450 
0.600000 3.490659 4.444444 4.188790 -0.872665 3.490659 0.348464 
0.600000 4.886922 1.111111 3.490659 -0.523599 5.585054 0.348637 
0.600000 3.490659 3.333333 3.490659 -0.523599 4.188790 0.349263 
1.644444 1.396263 2.222222 6.283185 1.570796 1.396263 0.349804 
1.644444 1.396263 2.222222 0.000000 1.570796 1.396263 0.349804 
1.644444 4.886922 2.222222 0.000000 1.570796 1.396263 0.349804 
1.644444 4.886922 2.222222 6.283185 1.570796 1.396263 0.349804 
0.600000 2.792527 10.000000 2.094395 -0.523599 6.283185 0.350032 
0.600000 2.792527 10.000000 2.094395 -0.523599 0.000000 0.350032 
0.600000 0.698132 10.000000 4.188790 -0.523599 2.792527 0.350230 
0.600000 2.792527 3.333333 2.792527 -0.872665 4.886922 0.351602 
0.600000 0.698132 3.333333 2.094395 -0.523599 4.886922 0.352785 
0.600000 3.490659 7.777778 4.188790 -0.523599 3.490659 0.352885 
0.600000 5.585054 3.333333 2.792527 -0.523599 5.585054 0.353026 
0.600000 2.792527 8.888889 4.188790 -0.523599 4.188790 0.353235 
0.600000 2.792527 7.777778 5.585054 0.523599 2.792527 0.353518 
0.600000 5.585054 1.111111 3.490659 -0.523599 4.886922 0.353838 
1.644444 6.283185 8.888889 2.094395 -1.221730 5.585054 0.354001 
1.644444 0.000000 8.888889 2.094395 -1.221730 5.585054 0.354001 
0.600000 1.396263 2.222222 0.000000 0.523599 0.000000 0.354197 
0.600000 1.396263 2.222222 6.283185 0.523599 0.000000 0.354197 
0.600000 1.396263 2.222222 0.000000 0.523599 6.283185 0.354197 
0.600000 1.396263 2.222222 6.283185 0.523599 6.283185 0.354197 
0.600000 4.886922 2.222222 5.585054 1.570796 4.886922 0.354422 
0.600000 1.396263 2.222222 0.698132 1.570796 4.886922 0.354422 
1.644444 0.000000 5.555556 2.094395 -0.872665 5.585054 0.355030 
1.644444 6.283185 5.555556 2.094395 -0.872665 5.585054 0.355030 
1.644444 0.000000 7.777778 2.094395 -1.221730 4.886922 0.355145 
1.644444 6.283185 7.777778 2.094395 -1.221730 4.886922 0.355145 
0.600000 2.792527 8.888889 2.094395 -0.523599 6.283185 0.355405 
0.600000 2.792527 8.888889 2.094395 -0.523599 0.000000 0.355405 
1.644444 0.000000 10.000000 2.094395 -1.570796 4.886922 0.356160 
1.644444 6.283185 10.000000 2.094395 -1.570796 4.886922 0.356160 
1.644444 6.283185 10.000000 4.188790 -1.570796 4.886922 0.356160 
1.644444 0.000000 10.000000 4.188790 -1.570796 4.886922 0.356160 
0.600000 1.396263 1.111111 2.094395 -1.570796 4.886922 0.356646 
0.600000 4.886922 1.111111 4.188790 -1.570796 4.886922 0.356646 
2.688889 4.886922 3.333333 6.283185 1.570796 1.396263 0.356913 
2.688889 4.886922 3.333333 0.000000 1.570796 1.396263 0.356913 
2.688889 1.396263 3.333333 0.000000 1.570796 1.396263 0.356913 
2.688889 1.396263 3.333333 6.283185 1.570796 1.396263 0.356913 
1.644444 0.000000 5.555556 2.094395 -1.221730 4.886922 0.357223 
1.644444 6.283185 5.555556 2.094395 -1.221730 4.886922 0.357223 
0.600000 0.698132 3.333333 2.094395 -0.872665 4.886922 0.357669 
1.644444 0.698132 5.555556 4.188790 -1.221730 2.792527 0.358391 
0.600000 5.585054 4.444444 5.585054 0.523599 2.792527 0.358744 
0.600000 5.585054 2.222222 2.792527 -0.523599 5.585054 0.359963 
1.644444 6.283185 2.222222 4.188790 -1.221730 4.188790 0.360363 
1.644444 0.000000 2.222222 4.188790 -1.221730 4.188790 0.360363 
0.600000 2.792527 4.444444 0.698132 0.523599 1.396263 0.360701 
5.822222 5.585054 10.000000 5.585054 1.570796 1.396263 0.361040 
5.822222 0.698132 10.000000 0.698132 1.570796 1.396263 0.361040 
0.600000 1.396263 2.222222 0.698132 0.872665 5.585054 0.361196 
0.600000 3.490659 6.666667 6.283185 0.523599 1.396263 0.361567 
0.600000 3.490659 6.666667 0.000000 0.523599 1.396263 0.361567 
4.777778 5.585054 4.444444 5.585054 1.570796 1.396263 0.363047 
4.777778 0.698132 4.444444 0.698132 1.570796 1.396263 0.363047 
1.644444 5.585054 2.222222 5.585054 1.221730 2.792527 0.363936 
0.600000 3.490659 3.333333 4.188790 -0.872665 3.490659 0.364981 
1.644444 6.283185 4.444444 2.094395 -1.221730 5.585054 0.364989 
1.644444 0.000000 4.444444 2.094395 -1.221730 5.585054 0.364989 
0.600000 5.585054 5.555556 5.585054 0.523599 2.792527 0.366261 
0.600000 2.792527 6.666667 4.188790 -1.221730 4.188790 0.366816 
0.600000 5.585054 10.000000 2.094395 -0.523599 0.000000 0.366859 
0.600000 5.585054 10.000000 2.094395 -0.523599 6.283185 0.366859 
0.600000 4.188790 10.000000 1.396263 1.221730 4.886922 0.366874 
0.600000 3.490659 3.333333 5.585054 1.221730 1.396263 0.368162 
0.600000 3.490659 6.666667 2.094395 -0.872665 4.886922 0.368175 
5.822222 5.585054 8.888889 5.585054 1.570796 1.396263 0.368505 
5.822222 0.698132 8.888889 0.698132 1.570796 1.396263 0.368505 
1.644444 6.283185 1.111111 5.585054 1.570796 1.396263 0.369116 
1.644444 0.000000 1.111111 5.585054 1.570796 1.396263 0.369116 
1.644444 0.000000 1.111111 0.698132 1.570796 1.396263 0.369116 
1.644444 6.283185 1.111111 0.698132 1.570796 1.396263 0.369116 
0.600000 0.698132 2.222222 0.000000 0.523599 0.698132 0.369267 
0.600000 0.698132 2.222222 6.283185 0.523599 0.698132 0.369267 
0.600000 2.792527 3.333333 5.585054 0.872665 2.792527 0.369521 
3.733333 3.490659 8.888889 4.188790 -1.570796 4.886922 0.370144 
3.733333 2.792527 8.888889 2.094395 -1.570796 4.886922 0.370144 
0.600000 0.698132 8.888889 4.188790 -0.523599 2.792527 0.370876 
0.600000 2.792527 7.777778 2.094395 -0.523599 6.283185 0.370931 
0.600000 2.792527 7.777778 2.094395 -0.523599 0.000000 0.370931 
0.600000 3.490659 10.000000 2.094395 -0.523599 5.585054 0.371081 
0.600000 1.396263 1.111111 5.585054 0.872665 0.698132 0.372613 
0.600000 3.490659 7.777778 2.094395 -0.872665 4.886922 0.372948 
0.600000 1.396263 1.111111 5.585054 1.221730 1.396263 0.372967 
0.600000 1.396263 3.333333 0.698132 1.221730 5.585054 0.373408 
1.644444 0.000000 8.888889 2.094395 -1.221730 4.886922 0.373802 
1.644444 6.283185 8.888889 2.094395 -1.221730 4.886922 0.373802 
2.688889 5.585054 7.777778 5.585054 1.221730 2.792527 0.374557 
0.600000 0.698132 4.444444 0.698132 0.523599 0.000000 0.374569 
0.600000 0.698132 4.444444 0.698132 0.523599 6.283185 0.374569 
1.644444 4.886922 4.444444 2.792527 -1.570796 1.396263 0.374677 
1.644444 1.396263 4.444444 3.490659 -1.570796 1.396263 0.374677 
1.644444 2.792527 5.555556 5.585054 1.570796 1.396263 0.375070 
1.644444 3.490659 5.555556 0.698132 1.570796 1.396263 0.375070 
1.644444 5.585054 5.555556 5.585054 0.872665 2.792527 0.375368 
0.600000 3.490659 4.444444 2.792527 -0.872665 4.886922 0.375910 
0.600000 2.792527 4.444444 3.490659 -0.872665 4.886922 0.375910 
0.600000 5.585054 3.333333 3.490659 -0.523599 4.886922 0.375986 
0.600000 2.792527 10.000000 0.698132 0.523599 1.396263 0.376035 
0.600000 1.396263 1.111111 2.094395 -1.221730 4.886922 0.376168 
0.600000 2.792527 3.333333 2.792527 -1.221730 4.886922 0.376572 
0.600000 2.792527 4.444444 4.188790 -1.221730 4.188790 0.376861 
1.644444 5.585054 4.444444 5.585054 0.872665 2.792527 0.376879 
0.600000 3.490659 5.555556 4.188790 -0.872665 3.490659 0.376955 
0.600000 2.792527 6.666667 2.792527 -0.523599 5.585054 0.377910 
1.644444 0.698132 5.555556 0.698132 1.221730 0.698132 0.378034 
0.600000 3.490659 3.333333 2.792527 -1.221730 4.886922 0.378379 
0.600000 2.792527 3.333333 3.490659 -1.221730 4.886922 0.378379 
0.600000 3.490659 3.333333 6.283185 0.523599 1.396263 0.378392 
0.600000 3.490659 3.333333 0.000000 0.523599 1.396263 0.378392 
1.644444 0.000000 3.333333 0.698132 1.221730 1.396263 0.379929 
1.644444 6.283185 3.333333 0.698132 1.221730 1.396263 0.379929 
0.600000 3.490659 6.666667 4.188790 -0.523599 3.490659 0.380177 
2.688889 0.698132 5.555556 0.698132 1.221730 0.698132 0.380571 
0.600000 4.886922 2.222222 0.698132 0.523599 2.094395 0.380853 
0.600000 0.698132 1.111111 2.792527 -0.523599 4.188790 0.381212 
0.600000 4.188790 1.111111 3.490659 -1.221730 0.698132 0.381682 
0.600000 4.886922 1.111111 4.188790 -0.523599 4.886922 0.381883 
0.600000 0.698132 5.555556 0.698132 0.523599 0.000000 0.381912 
0.600000 0.698132 5.555556 0.698132 0.523599 6.283185 0.381912 
0.600000 5.585054 3.333333 4.188790 -0.523599 4.188790 0.382064 
1.644444 6.283185 10.000000 2.094395 -1.221730 5.585054 0.382547 
1.644444 0.000000 10.000000 2.094395 -1.221730 5.585054 0.382547 
1.644444 4.188790 5.555556 0.698132 1.570796 4.886922 0.383026 
1.644444 2.094395 5.555556 5.585054 1.570796 4.886922 0.383026 
1.644444 0.000000 4.444444 2.094395 -1.221730 4.886922 0.384224 
1.644444 6.283185 4.444444 2.094395 -1.221730 4.886922 0.384224 
0.600000 5.585054 1.111111 0.698132 0.523599 1.396263 0.384226 
0.600000 0.698132 1.111111 5.585054 0.523599 1.396263 0.384226 
